page_group_name,post_url,comments,type,shares,love,wow,haha,sad,angry,likes,post_message,lex_found
7Day News သတင်းစုံ,https://www.facebook.com/groups/306688006187246/permalink/1580972392092128,621,Link,43,62,6,54,0,183,2,လူ မ ဆန် တဲ့ မိဘ တွေ ရက်စက် ခဲ့ ပေ မယ့် အသက် မ သေ တဲ့ ဖိုး သက် ပြင်း လေး,
ပခုက္ကူ   သတင်းစုံ(First Group),https://www.facebook.com/groups/643911242436679/permalink/1746829038811555,2859,Status,118,397,3,237,2,115,0,(84) ယောက် အဖြေ သိရ ပါ ပြီ (1) ယောက် ပိုး တွေ့ ကမ္မ က လို့ သိရ,
💖Current Affairs💖,https://www.facebook.com/groups/448318802032498/permalink/1441908299340205,123,Photo,235,94,2,27,316,0,1,ဘဲ ယာဥ် ပျံ နဲ အောင်ပွဲခံ မယ့် အူး သန်း ထေး 😂 လူ လား နတ် လား မ သဲကွဲ ဘု ယတြာ က တော စ ချေ နေ ပီ ဖိုက် တင်း ဥက္ကဌ ကြီး 😅,
NLDထောက်ခံ အမေစုချစ်သူများ (သီးသန့်),https://www.facebook.com/groups/686414348155900/permalink/2156998581097462,353,Native Video,61,159,33,1,0,0,0,,
NLDထောက်ခံ အမေစုချစ်သူများ (သီးသန့်),https://www.facebook.com/groups/686414348155900/permalink/2157533271043993,1199,Photo,139,130,142,2,0,0,0,,
💖Current Affairs💖,https://www.facebook.com/groups/448318802032498/permalink/1440912056106496,707,Photo,45,81,56,0,0,1,0,စစ်အာဏာရှင် အခွင့်ထူးခံ စနစ် ကို အကာ အ ကွယ်ေ ပး ထား တဲ့ စစ် သံ လှောင်ချိုင့် ဖွဲ့စည်း ပံု ၂၀၀၈ ခြေ ဉ ကို ရှင်းလင်း ပစ် ဖို့ ဆန္ဒ ပြင်း ပျ ကြ တဲ့ ဂျပန် ၊ ကို ရီး ယား ၊ စင် ကာ ပူ နိုင်ငံ ရောက် ရွေ့ ပြောင်း လုပ်သား မြန်မာနိုင်ငံ သား များ ။,စစ်အာဏာရှင်
"💖""NLD"" သတင်းမှန် သတင်းစုံ💖",https://www.facebook.com/groups/301213340823851/permalink/680653256213189,1066,Photo,42,94,143,9,4,2,1,,
NLDထောက်ခံ အမေစုချစ်သူများ (သီးသန့်),https://www.facebook.com/groups/686414348155900/permalink/2157554484375205,1292,Photo,71,88,151,1,0,0,0,,
ပခုက္ကူ   သတင်းစုံ(First Group),https://www.facebook.com/groups/643911242436679/permalink/1745951055566020,2545,Photo,122,332,60,4,23,1,1,ခင်ဗျား တို့ သိ ဖို့ ပြော ပြတာ ပါကျ နော် က ပေါ့ ရင်ဘတ် ချင်း တူ မှ သာ လိုက် ခဲ့ ပါ ရင်ဘတ် ချင်း မ တူ ရင် နေ ခဲ့ လိုက်ပါ ဟုတ် ပြီ လာ ?း M.KPh.Crd,
Myanmar Covid-19 Community,https://www.facebook.com/groups/215853089473235/permalink/337774953947714,1064,Photo,33,34,311,1,0,1,0,,
💖အမေ့သားသမီးများသီးသန့်💖,https://www.facebook.com/groups/1250425025055426/permalink/3432564310174809,155,Photo,382,60,3,9,196,0,0,သူခိုး သမိုင်းဝင် တာ လား ဘယ် သမိုင်း လဲ တော့ မသိ ဘူး အုတ်ကျင်း နား က သမိုင်း လား 😁 😁 😁 😁 😁,သူခိုး
မြန်​ပြည်​ချစ်,https://www.facebook.com/groups/252254482180036/permalink/832313147507497,314,Photo,146,221,3,36,66,0,0,မ တူ 🎶 မ တူ 🎶 မ တူ 🎶 မ တူ 🎶 ဘယ်အရာ မှ မ တူ ရန် ကုန် သား နဲ့ မန်း တ လေး သူ 🎤 🎤 🎼 🎼 🎼 🎼 🎼 🎼 🎼 🎙 🎙 🎙 🎙 🎙 🎙 🎙 🎙 🎙 ( ငါ့ ဘာသာ သီချင်းဆို တာ နော် 🙄 🙄 🙄 🙄 🙄 🙄 လာ မ ဆဲ နဲ့ မိသားစု လိုက် ဝိုင်း ဆဲ မှာ )*********************( အမေ စုပုံ လေး က လှ လို့ တင် ထား တာ ) 😁 😁 😁 😁 😁 😁 😁 😁 #KyawZinLinn,
တာမွေမြို့နယ် ပြည်သူ့ကွန်ရက်,https://www.facebook.com/groups/393405437884628/permalink/754617775096724,2173,Photo,226,178,288,1,0,2,0,ယနေ့ (1.10.2020) မှစ၍ တာ မွေ (FeverClinic) တွင် (Volunteer) အနေ ဖြင့် လူနာ များ ကို စတင် ဆေးကု သ ပေး ပါသည် ။,
💖Current Affairs💖,https://www.facebook.com/groups/448318802032498/permalink/1442165549314480,443,Photo,68,182,27,1,1,0,1,"# ဘုန်း ဘုန်း လေး မိန့် တော် မူ တယ် ..."" မဲရုံ က ပို အရေးကြီး တယ် တဲ့ "" ဦး ခင် ရီ က မေးခွန်းထုတ် ထား တယ် ဗျ ။ ဆေးရုံ နဲ့ မဲရုံ ဘယ် ဟာ က ပို အရေးကြီး နေ လဲ တဲ့ ? ဆက် ပီး ပြော သေး တယ် ။ ဒီထက် ပိုလွန် လာ ရင် တပ် ကို သုံး ရ လိမ့် မယ် တဲ့ ။ အဲ တော့ ကျုပ် က လည်း ရှင်းရှင်း ပဲ ဖြေ လိုက် မယ် ဗျာ ။ မဲရုံ က ပို အရေးကြီး နေ တယ် လို့ ။ ။ ဘာကြောင့် ဒီ အဖြေ ဖြေ ဖြေ သလဲ မေး ရင် ဒီထက် ပိုလွန် လာ ရင် တပ် ကို သုံး ရ လိမ့် မယ် ဆို တဲ့ အာဏာရှင် ဆန် တဲ့ စကား ကြောင့် ပဲ ။ တစ်စိတ် ရှိ တပ် ကို သုံး မယ် တ စိတ်ရှိ တပ် ကို သုံး မယ် နဲ့ ။ တပ် ကို ခင် များ အဖေ ဆီ အမွေ ရထား တဲ့ အိမ် ကျွန် မှတ် နေ သလား ? ။ ပြည် သူ လစာ ပေး ထား တဲ့ တပ် ကို ခင် များ သုံး ချင်း တိုင်း သုံး ရအောင် တပ် ကို လစာ ပေး နေ တဲ့ ပြည် သူ တွေ က ခင် များ ရဲ့ အဖေ မဟုတ် ဘူး ဆို တာ တော့ သိ ထား ပါ ... ဆေးရုံ က ကျုပ်တို့ အသက် တစ် ချောင်း ကို ပဲ မ သေ အောင် ကုစား နိုင် မယ် ။ မဲရုံ က ကျုပ်တို့ ရဲ့ အနာဂတ် မျိုးဆက် တွေ အဆက်ဆက် ပျောက် မ သွား အောင် ပျက် မ သွား အောင် တုံး မ သွား အောင် ကျွန် ဖြစ် မ သွား အောင် ကုစား နိုင် တယ် ဗျ ... ခင် များ တို့ မှာ သာ အဲဒီလို ကိုယ်ချင်းစာတရား ပြင်းပြင်းထန်ထန် ရှိ ခဲ့ ရင်နာ ဂစ် မုန်တိုင်း ကြောင့် သေ နေ တဲ့ အလောင်း ပုံ ပုံ ကြီး တွေ တုံးလုံး ပက် တွေ ကြားမှာ ၂၀၀၈ ခြေ / ဥ ဆန္ဒခံယူပွဲ ကြီး လုပ် စရာ မ လို ပါ ဘူး ။ တစ် ကမ္ဘာလုံး က ဝိုင်းအုံ တားဆီး နေ တဲ့ ကြား က ဆန္ဒခံယူပွဲ ကြီး ဖြစ် အောင် လုပ် ခဲ့ တာ ခင် များ တို့ ပါ ပဲ ။ အခု မှ လူ ကြား ကောင်း တရားနာ စကား တွေ နဲ့ လာ ပြော နေ လည်း အပို ပါ ပဲ ။ ရှေ့ သမိုင်း ကို ခြေရာနင်း တယ် လို့ ပဲ သဘောထား လိုက်ပါ ။ ကို ဗစ် စ ဖြစ် တော့ ရောဂါ ကို အကြောင်းပြ ပီး ရွေးကောက်ပွဲ မ ရွှေ့ဆိုင်း ဘို့ အပြင်းအထန် သတိပေး ခဲ့ တာ ခင် များ တို့ မဟုတ် လား ? ။ အခု တစ်ခါ ရွေးကောက်ပွဲ မ လုပ် ဖို့ ပြော လာ ပြန် တာ လည်း ခင် များ တို့ ပဲ ဆို တော့ ခင် များ တို့ မှာ သူများ ထက် ထူး ပီး ပါးစပ် နှစ်ပေါက် ပါ နေ သလား ဦး ခင် ရီ ။ အဲ တော့ ကျုပ် ရှင်းရှင်း ပဲ ပြော လိုက် မယ် ။ ခင် များ အတွက် ရောဂါ အခံ ရှိ နေ လို့ ဆေးရုံ က အရေးကြီး ချင် ကြီး နေ မယ် ။ ကျုပ်တို့ အတွက် တော့ ဒဏ်ရာ က အခံ ရှိ ထား လို့ အနာဂတ် အတွက် မလွဲမသွေ စဉ်းစား ရ မှာ မို့ ကျုပ်တို့ မှာ မဲရုံ က ဆေးရုံ ထက် ပို အရေးကြီး တယ် ဗျို့ ။ ကိုယ့် ဝေဒနာ နဲ့ ကိုယ် ခံစား တတ် ပါစေ ။ ဘုန်း ဘုန်း လေး # ဘုန်း ကျော့ မှူး",
အမေစုကို ချစ်ကြသူများသာ (သီးသန့်),https://www.facebook.com/groups/131667613924620/permalink/1195979947493376,1708,Photo,387,269,260,1,0,0,0,💗 # ဒီ မို ပရိတ် သတ် ကြီး 💗 # လက်ခုပ် သံလေး ကြား ချင် တယ် ဗျား 🎀 👏 👏 👏 👏 👏 👏 👏 👏 👏 🎀,
တပ်​မ​တော်​ ချစ်​မြတ်​နိုးသူများနှင့်​အင်​တာနက်​သတင်းများ,https://www.facebook.com/groups/438531253156007/permalink/1251215808554210,2371,Photo,167,109,227,0,2,0,0,တပ်မတော် Gp ထဲ မ ရိုင်း ခြင် လို့ ပါ 😍 😍 👨 ‍✈️ 👨 ‍✈️ 👨 ‍✈️ 😘,
💖2020 NLD အောင်နိုင်ရေး Group.💖,https://www.facebook.com/groups/205372839887984/permalink/1026494551109138,788,Photo,48,319,79,0,1,0,0,,
လှိုင်သာယာမြို့နယ်သတင်းများ,https://www.facebook.com/groups/1627156010888900/permalink/2817985308472625,760,Status,37,71,11,1,0,3,0,လှိုင် သာယာ သူ / သား များ ဆက် ပြီး အားတင်း ထား ကြ ပါ အခု ဆို လှိုင် သာယာ ပိုး တွေ့ သူ ၁၄ ဦး ထဲ ပါ တဖြည်းဖြည်း နည်း လာ ပါ ပြီ လှိုင် သာယာ ဖိုက် တင်း,
